최고기온,최저기온,일교차,강수량,평균습도,평균풍속,일조합,일사합,일조율,평균기온,월,ds
25.7,17.9,7.8,3.0,62.4,2.2,3.8,13.13,28.4,21.2,4.0,1998-04-21
24.7,16.5,8.2,26.5,77.1,1.6,1.4,6.73,10.4,20.5,4.0,1998-04-22
24.9,18.3,6.6,0.5,77.3,1.6,1.6,6.94,11.9,21.0,4.0,1998-04-23
20.9,12.3,8.6,6.8,83.3,2.6,0.0,5.08,0.0,16.6,4.0,1998-04-24
19.6,11.7,7.9,0.4,59.3,2.4,3.9,13.82,28.9,15.0,4.0,1998-04-25
19.3,11.5,7.8,3.6,65.0,2.1,3.8,11.22,27.9,14.7,4.0,1998-04-26
25.0,11.9,13.1,1.3699999999999999,56.0,1.5,9.5,19.83,69.9,18.1,4.0,1998-04-27
25.3,13.9,11.4,1.85,52.9,2.4,11.3,19.05,83.1,19.5,4.0,1998-04-28
25.2,15.7,9.5,0.8,65.4,2.0,2.1,12.4,15.3,19.3,4.0,1998-04-29
26.2,16.2,10.0,0.16,49.6,2.8,8.8,16.3,64.2,21.0,4.0,1998-04-30
21.6,14.4,7.2,1.0,62.1,2.2,0.2,4.47,1.5,18.5,5.0,1998-05-01
21.6,11.7,9.9,76.7,87.1,4.5,0.0,2.18,0.0,16.1,5.0,1998-05-02
24.3,11.2,13.1,1.3,52.6,2.0,10.3,22.37,74.6,17.5,5.0,1998-05-03
24.7,11.5,13.2,2.64,48.8,1.4,11.1,21.76,80.4,18.5,5.0,1998-05-04
26.5,13.5,13.0,1.4100000000000001,57.5,1.8,10.7,20.25,77.0,20.0,5.0,1998-05-05
26.9,14.7,12.2,2.16,55.8,1.7,11.5,20.72,82.7,21.1,5.0,1998-05-06
23.0,15.8,7.2,0.2,71.3,1.8,0.5,7.18,3.6,18.4,5.0,1998-05-07
23.5,14.7,8.8,1.1,52.0,3.0,9.5,20.47,67.9,18.2,5.0,1998-05-08
23.2,11.2,12.0,0.74,39.3,2.0,6.5,16.05,46.4,17.4,5.0,1998-05-09
21.3,14.3,7.0,0.0,55.8,1.1,0.6,7.15,4.3,17.2,5.0,1998-05-10
16.6,10.4,6.2,9.2,69.6,2.4,1.0,7.81,7.1,14.1,5.0,1998-05-11
16.1,12.0,4.1,11.3,83.9,2.9,0.3,4.59,2.1,13.4,5.0,1998-05-12
23.7,11.0,12.7,1.31,67.1,2.2,9.6,19.22,68.1,16.7,5.0,1998-05-13
27.2,12.4,14.8,0.01,62.8,1.6,9.4,19.37,66.7,20.2,5.0,1998-05-14
28.1,16.8,11.3,1.65,43.4,1.6,11.3,20.32,79.6,22.7,5.0,1998-05-15
21.3,13.4,7.9,20.4,75.9,1.8,0.0,3.05,0.0,16.0,5.0,1998-05-16
19.1,13.0,6.1,0.3,75.9,3.4,0.0,8.63,0.0,16.0,5.0,1998-05-17
22.0,15.0,7.0,0.0,74.4,1.8,3.0,10.88,21.0,18.1,5.0,1998-05-18
26.6,13.6,13.0,1.6800000000000002,63.9,1.6,10.9,20.41,76.2,20.3,5.0,1998-05-19
28.2,15.0,13.2,0.37,61.6,1.9,11.4,19.44,79.7,21.8,5.0,1998-05-20
31.4,16.6,14.8,1.8200000000000003,50.5,1.3,11.2,20.58,78.3,24.4,5.0,1998-05-21
28.6,19.4,9.2,0.24,52.5,1.6,6.9,13.14,47.9,23.5,5.0,1998-05-22
29.4,19.2,10.2,0.9,51.9,1.9,6.3,14.78,43.8,24.5,5.0,1998-05-23
23.0,16.0,7.0,4.15,66.0,2.7,0.0,7.57,0.0,19.8,5.0,1998-05-24
24.7,13.7,11.0,0.6599999999999999,38.3,3.1,12.0,24.58,83.3,18.6,5.0,1998-05-25
25.1,12.1,13.0,2.12,49.4,2.6,12.2,23.85,84.1,19.2,5.0,1998-05-26
27.6,13.3,14.3,2.0700000000000003,47.8,1.7,11.7,22.46,80.7,20.7,5.0,1998-05-27
27.3,16.4,10.9,0.42000000000000004,58.6,2.6,9.1,16.84,62.8,20.9,5.0,1998-05-28
22.7,16.3,6.4,3.2399999999999998,67.3,2.6,6.5,15.18,44.8,19.3,5.0,1998-05-29
24.8,13.3,11.5,2.02,49.9,2.9,11.9,25.37,82.1,18.3,5.0,1998-05-30
23.9,12.8,11.1,0.62,45.8,2.6,9.2,17.56,63.0,19.0,5.0,1998-05-31
23.8,14.8,9.0,2.35,50.6,2.0,5.3,11.67,36.3,19.1,6.0,1998-06-01
18.4,15.2,3.2,14.2,80.5,3.2,0.0,4.04,0.0,16.5,6.0,1998-06-02
16.8,13.6,3.2,15.6,77.0,2.1,0.0,2.41,0.0,15.1,6.0,1998-06-03
19.1,13.4,5.7,0.5,68.3,2.2,0.9,9.01,6.2,15.3,6.0,1998-06-04
18.6,13.2,5.4,10.5,70.6,2.8,0.4,6.81,2.7,15.6,6.0,1998-06-05
22.0,14.5,7.5,0.4699999999999999,56.9,1.7,5.7,15.01,38.8,18.4,6.0,1998-06-06
25.0,14.6,10.4,3.37,64.5,1.9,7.9,19.91,53.7,19.4,6.0,1998-06-07
24.2,16.2,8.0,7.4,68.5,1.5,3.6,11.76,24.5,19.4,6.0,1998-06-08
28.3,15.6,12.7,3.4,59.1,1.1,9.8,18.16,66.7,22.8,6.0,1998-06-09
29.8,19.4,10.4,2.3,60.1,1.7,9.9,18.44,67.3,24.3,6.0,1998-06-10
29.3,19.2,10.1,1.85,61.5,1.8,9.7,18.77,66.0,24.0,6.0,1998-06-11
29.5,19.0,10.5,1.33,59.8,1.4,5.8,12.69,39.5,24.9,6.0,1998-06-12
24.1,17.3,6.8,13.6,76.8,3.2,0.0,4.04,0.0,19.3,6.0,1998-06-13
26.9,15.8,11.1,10.1,67.3,1.4,7.8,18.25,53.1,20.6,6.0,1998-06-14
26.5,17.3,9.2,2.97,61.1,2.4,10.3,22.52,70.1,21.7,6.0,1998-06-15
26.9,17.2,9.7,3.1100000000000003,65.0,1.5,5.3,13.11,36.1,22.3,6.0,1998-06-16
30.3,18.3,12.0,3.29,57.6,1.2,9.9,17.2,66.9,25.0,6.0,1998-06-17
27.2,20.9,6.3,0.3,69.3,1.8,0.2,7.34,1.4,23.8,6.0,1998-06-18
26.1,19.2,6.9,6.7,76.3,2.8,6.4,14.05,43.2,21.7,6.0,1998-06-19
29.7,18.7,11.0,0.0,61.5,1.7,9.1,20.7,61.5,24.0,6.0,1998-06-20
30.9,21.4,9.5,3.35,56.6,2.6,10.4,20.84,70.3,25.5,6.0,1998-06-21
31.8,19.4,12.4,1.47,51.6,2.3,12.1,24.8,81.8,25.5,6.0,1998-06-22
31.0,19.3,11.7,2.0300000000000002,48.3,2.1,12.3,25.03,83.1,25.2,6.0,1998-06-23
30.9,20.8,10.1,1.1199999999999999,63.8,2.1,8.5,20.07,57.4,25.6,6.0,1998-06-24
24.2,20.8,3.4,85.7,85.0,1.8,0.0,1.86,0.0,22.0,6.0,1998-06-25
22.8,20.4,2.4,30.5,83.3,4.8,0.0,2.95,0.0,21.2,6.0,1998-06-26
27.7,19.6,8.1,0.3,74.6,1.8,1.5,10.47,10.2,23.1,6.0,1998-06-27
28.9,21.3,7.6,6.540000000000001,75.9,2.0,3.4,13.07,23.1,24.4,6.0,1998-06-28
31.0,21.6,9.4,1.9599999999999997,66.5,2.0,7.5,16.97,51.0,26.0,6.0,1998-06-29
28.8,22.0,6.8,46.1,77.8,1.3,0.0,6.48,0.0,24.6,6.0,1998-06-30
23.4,21.2,2.2,23.1,87.0,2.3,0.0,3.21,0.0,22.2,7.0,1998-07-01
22.8,20.9,1.9,83.0,87.5,2.1,0.0,1.31,0.0,21.9,7.0,1998-07-02
26.6,21.3,5.3,0.4,79.4,2.2,0.7,9.91,4.8,23.2,7.0,1998-07-03
29.8,21.1,8.7,3.8900000000000006,71.5,2.0,9.9,18.8,67.3,25.0,7.0,1998-07-04
30.6,20.7,9.9,0.0,65.0,1.9,10.1,20.61,68.7,25.1,7.0,1998-07-05
29.8,23.1,6.7,0.8,70.3,2.9,4.4,11.96,29.9,26.6,7.0,1998-07-06
29.4,25.5,3.9,3.56,73.8,5.9,2.2,9.13,15.0,27.1,7.0,1998-07-07
26.0,22.5,3.5,36.5,86.5,5.3,0.0,1.34,0.0,24.1,7.0,1998-07-08
24.7,22.8,1.9,12.7,88.9,3.6,0.0,0.66,0.0,23.8,7.0,1998-07-09
24.6,23.6,1.0,37.3,90.3,3.6,0.0,1.86,0.0,24.0,7.0,1998-07-10
28.1,22.5,5.6,38.2,83.4,1.0,0.2,6.11,1.4,25.1,7.0,1998-07-11
30.2,23.5,6.7,0.2,70.6,1.9,4.2,14.01,28.8,26.3,7.0,1998-07-12
29.4,22.0,7.4,0.47000000000000003,64.3,2.1,4.1,16.02,28.1,25.8,7.0,1998-07-13
29.8,22.2,7.6,7.5,72.9,1.9,5.3,14.44,36.6,25.0,7.0,1998-07-14
26.4,21.6,4.8,1.9,78.1,1.9,0.0,6.05,0.0,24.2,7.0,1998-07-15
26.5,21.4,5.1,0.5,71.0,3.5,1.4,9.87,9.7,23.3,7.0,1998-07-16
30.7,20.4,10.3,1.52,57.8,2.4,11.8,23.92,81.4,25.7,7.0,1998-07-17
29.0,22.2,6.8,3.2,69.9,2.4,5.2,13.13,35.9,25.3,7.0,1998-07-18
23.2,20.6,2.6,13.2,88.9,2.4,0.0,1.54,0.0,21.4,7.0,1998-07-19
29.4,20.3,9.1,6.12,76.1,1.2,5.4,13.39,37.5,24.6,7.0,1998-07-20
30.0,20.8,9.2,21.9,79.4,1.7,4.0,11.05,27.8,24.4,7.0,1998-07-21
30.5,20.8,9.7,2.83,68.3,2.3,7.5,16.28,52.1,25.4,7.0,1998-07-22
30.8,22.0,8.8,0.12,64.8,2.9,11.6,19.68,81.1,26.2,7.0,1998-07-23
29.5,22.4,7.1,1.1400000000000001,64.6,3.6,10.8,18.65,75.5,25.6,7.0,1998-07-24
30.4,21.8,8.6,0.0,66.5,3.5,6.0,15.69,42.0,24.8,7.0,1998-07-25
29.8,19.5,10.3,1.0,72.4,2.2,6.4,14.57,44.8,23.6,7.0,1998-07-26
30.6,20.4,10.2,2.44,66.4,1.5,7.4,15.82,52.1,25.6,7.0,1998-07-27
32.2,22.4,9.8,1.19,64.6,1.8,9.4,20.14,66.2,26.9,7.0,1998-07-28
31.9,22.8,9.1,1.65,66.9,1.7,5.7,13.29,40.1,27.7,7.0,1998-07-29
32.0,24.8,7.2,5.68,73.8,1.5,3.5,10.56,24.6,27.7,7.0,1998-07-30
27.0,23.1,3.9,30.4,87.1,2.0,0.0,1.89,0.0,24.8,7.0,1998-07-31
28.0,23.0,5.0,19.3,82.9,3.9,1.2,6.18,8.5,24.7,8.0,1998-08-01
32.0,23.4,8.6,11.5,71.6,1.2,5.4,12.07,38.3,27.1,8.0,1998-08-02
28.8,24.2,4.6,46.3,85.3,0.8,0.0,4.73,0.0,26.3,8.0,1998-08-03
29.1,22.3,6.8,211.4,84.5,1.7,0.4,6.3,2.9,25.4,8.0,1998-08-04
29.3,23.9,5.4,79.3,82.5,3.8,0.9,5.26,6.4,26.7,8.0,1998-08-05
27.2,22.9,4.3,122.9,86.1,1.9,0.0,5.1,0.0,25.3,8.0,1998-08-06
31.1,22.8,8.3,45.5,80.8,2.2,2.0,12.7,14.4,26.3,8.0,1998-08-07
25.5,23.6,1.9,332.8,89.9,1.6,0.0,1.0,0.0,24.1,8.0,1998-08-08
29.8,23.5,6.3,0.6,78.3,1.6,1.4,10.57,10.1,26.0,8.0,1998-08-09
25.5,22.3,3.2,69.4,84.8,1.6,0.0,3.22,0.0,24.0,8.0,1998-08-10
29.9,24.0,5.9,31.5,83.0,3.4,2.6,9.14,18.8,26.4,8.0,1998-08-11
28.7,22.9,5.8,13.4,83.5,1.4,0.7,5.33,5.1,25.0,8.0,1998-08-12
29.8,23.5,6.3,4.909999999999999,77.5,1.8,4.6,11.74,33.6,26.6,8.0,1998-08-13
30.4,24.1,6.3,108.9,83.0,1.2,2.1,8.45,15.3,26.1,8.0,1998-08-14
25.8,22.6,3.2,71.3,88.4,1.7,0.0,2.95,0.0,24.1,8.0,1998-08-15
30.7,21.6,9.1,2.5,74.6,1.5,7.9,15.87,58.1,25.9,8.0,1998-08-16
28.2,23.5,4.7,5.2,81.9,1.6,1.1,5.92,8.1,25.2,8.0,1998-08-17
29.2,21.6,7.6,0.2,77.3,1.6,2.8,8.68,20.7,25.5,8.0,1998-08-18
29.0,22.8,6.2,0.4,75.4,3.2,7.0,14.57,51.9,25.6,8.0,1998-08-19
30.3,22.8,7.5,0.0,70.4,2.6,10.7,19.11,79.3,25.8,8.0,1998-08-20
30.5,22.0,8.5,3.6199999999999997,69.5,1.2,5.3,12.93,39.6,24.9,8.0,1998-08-21
30.7,21.4,9.3,2.84,70.5,1.5,5.1,11.81,38.1,25.9,8.0,1998-08-22
27.9,22.4,5.5,33.9,78.0,3.5,3.3,8.62,24.6,24.3,8.0,1998-08-23
26.0,21.2,4.8,2.5,74.6,3.0,2.0,7.61,15.0,23.2,8.0,1998-08-24
28.5,20.0,8.5,9.7,72.6,2.8,9.6,17.85,72.2,24.2,8.0,1998-08-25
29.0,20.7,8.3,4.26,74.6,1.9,7.1,11.57,53.8,24.3,8.0,1998-08-26
26.1,19.2,6.9,29.0,82.0,1.2,3.2,7.42,24.2,21.8,8.0,1998-08-27
28.6,17.4,11.2,4.83,72.3,1.5,7.5,13.49,56.8,23.1,8.0,1998-08-28
29.5,19.6,9.9,0.0,68.5,1.6,8.5,14.07,64.9,24.0,8.0,1998-08-29
28.9,20.1,8.8,0.0,71.9,1.2,6.2,11.56,47.3,23.7,8.0,1998-08-30
29.3,20.0,9.3,1.7,72.8,1.4,5.5,12.35,42.3,23.9,8.0,1998-08-31
27.0,20.2,6.8,2.8,73.9,1.5,3.1,9.59,23.8,23.0,9.0,1998-09-01
28.1,17.7,10.4,15.66,71.4,1.8,10.0,16.81,76.9,22.8,9.0,1998-09-02
29.2,19.0,10.2,1.5100000000000002,69.9,1.7,9.4,17.37,72.9,23.6,9.0,1998-09-03
28.5,19.0,9.5,3.9799999999999995,68.8,1.5,6.8,11.81,52.7,23.9,9.0,1998-09-04
25.7,18.0,7.7,76.7,79.1,1.4,3.1,4.62,24.0,21.1,9.0,1998-09-05
28.7,17.4,11.3,4.5600000000000005,74.4,2.1,8.1,15.39,63.3,23.4,9.0,1998-09-06
30.3,20.3,10.0,1.3,69.4,1.8,8.0,14.55,62.5,24.6,9.0,1998-09-07
30.5,22.8,7.7,1.29,70.1,1.8,8.1,12.88,63.8,25.7,9.0,1998-09-08
31.7,21.0,10.7,5.499999999999999,72.4,1.4,7.8,14.5,61.4,25.6,9.0,1998-09-09
32.6,21.8,10.8,8.41,71.6,1.6,10.3,14.83,81.1,26.9,9.0,1998-09-10
31.8,22.9,8.9,1.7,70.8,1.7,9.4,15.06,74.6,26.8,9.0,1998-09-11
32.8,22.0,10.8,4.98,71.6,1.3,9.6,13.93,76.2,27.1,9.0,1998-09-12
31.9,22.7,9.2,2.1799999999999997,74.6,1.8,7.0,12.19,56.0,26.5,9.0,1998-09-13
28.9,23.2,5.7,3.62,75.8,2.3,5.0,10.33,40.0,25.8,9.0,1998-09-14
26.2,19.6,6.6,2.6,69.3,3.1,6.2,10.58,49.6,22.8,9.0,1998-09-15
27.0,16.2,10.8,1.8,50.9,1.9,10.7,18.54,86.3,21.3,9.0,1998-09-16
28.2,15.4,12.8,1.4300000000000002,55.1,1.8,10.4,17.04,83.9,21.5,9.0,1998-09-17
29.0,18.0,11.0,2.85,59.5,1.3,9.1,14.66,74.0,22.9,9.0,1998-09-18
30.6,18.4,12.2,3.07,60.9,2.0,5.9,12.85,48.0,24.6,9.0,1998-09-19
31.8,21.9,9.9,6.0,72.0,2.0,7.0,13.18,56.9,25.6,9.0,1998-09-20
23.7,18.4,5.3,30.0,78.3,2.6,1.6,6.02,13.1,21.1,9.0,1998-09-21
26.5,16.0,10.5,1.67,57.8,2.3,10.4,16.78,85.2,20.4,9.0,1998-09-22
23.5,15.6,7.9,0.4,63.1,2.6,3.5,8.22,28.9,19.8,9.0,1998-09-23
24.6,16.8,7.8,2.2,75.8,1.6,2.4,7.69,19.8,19.8,9.0,1998-09-24
25.6,16.0,9.6,1.5,74.0,1.3,7.3,10.86,60.3,20.8,9.0,1998-09-25
26.6,18.6,8.0,2.9699999999999998,70.9,1.2,6.7,8.68,55.8,22.0,9.0,1998-09-26
27.3,17.7,9.6,3.05,71.4,0.7,6.5,8.51,54.2,22.2,9.0,1998-09-27
25.6,18.5,7.1,2.44,68.3,1.5,3.9,7.43,32.8,21.5,9.0,1998-09-28
20.7,16.7,4.0,9.4,76.0,2.3,0.0,2.41,0.0,18.7,9.0,1998-09-29
18.3,16.8,1.5,46.5,87.6,3.1,0.0,1.24,0.0,17.6,9.0,1998-09-30
26.2,17.3,8.9,2.3,66.1,2.1,9.8,14.49,83.1,21.0,10.0,1998-10-01
26.5,15.5,11.0,0.8899999999999999,66.1,1.5,9.8,13.67,83.1,20.5,10.0,1998-10-02
24.0,13.9,10.1,4.699999999999999,62.6,1.9,9.9,14.19,84.6,18.9,10.0,1998-10-03
25.2,13.4,11.8,3.55,64.3,1.1,9.5,12.94,81.2,19.1,10.0,1998-10-04
25.0,14.8,10.2,1.94,68.4,1.9,8.2,12.49,70.1,19.6,10.0,1998-10-05
24.1,16.1,8.0,2.09,69.6,1.2,5.9,9.25,50.9,20.1,10.0,1998-10-06
25.5,18.0,7.5,0.5599999999999999,60.6,2.2,7.8,11.29,67.2,20.9,10.0,1998-10-07
25.2,14.4,10.8,0.74,70.1,1.8,9.8,13.6,85.2,19.7,10.0,1998-10-08
25.1,16.0,9.1,4.409999999999999,77.4,1.3,4.9,8.71,42.6,20.1,10.0,1998-10-09
25.3,17.1,8.2,2.69,73.5,1.1,6.0,8.9,52.2,20.5,10.0,1998-10-10
26.1,18.6,7.5,2.1,66.5,1.6,5.3,9.58,46.5,21.9,10.0,1998-10-11
23.4,17.8,5.6,10.0,74.8,1.9,0.0,4.07,0.0,20.5,10.0,1998-10-12
24.7,16.7,8.0,2.5,73.8,2.4,3.9,8.53,34.2,20.5,10.0,1998-10-13
20.9,14.3,6.6,11.7,82.9,3.2,0.0,1.05,0.0,18.2,10.0,1998-10-14
21.0,12.8,8.2,3.17,62.4,2.4,7.3,9.58,64.6,16.7,10.0,1998-10-15
20.1,11.4,8.7,1.6199999999999999,70.0,1.0,6.1,7.95,54.5,15.8,10.0,1998-10-16
21.3,11.9,9.4,0.79,62.9,1.8,5.5,8.64,49.1,16.7,10.0,1998-10-17
19.3,12.5,6.8,4.720000000000001,60.9,3.4,9.3,11.16,83.0,15.7,10.0,1998-10-18
15.8,8.3,7.5,2.4,43.4,3.3,9.8,13.51,88.3,11.5,10.0,1998-10-19
19.5,4.9,14.6,1.1599999999999997,52.9,1.1,9.4,12.74,84.7,11.4,10.0,1998-10-20
20.9,7.4,13.5,1.6600000000000001,61.0,1.3,9.3,12.19,84.5,13.8,10.0,1998-10-21
19.6,10.0,9.6,3.3600000000000003,66.4,1.8,5.5,8.3,50.0,14.5,10.0,1998-10-22
23.0,11.4,11.6,0.97,63.5,1.4,9.3,11.51,84.5,16.6,10.0,1998-10-23
21.4,11.2,10.2,1.0299999999999998,66.3,2.0,8.5,10.85,78.0,15.9,10.0,1998-10-24
19.7,9.0,10.7,2.05,61.5,1.6,8.6,10.78,78.9,14.3,10.0,1998-10-25
20.7,10.8,9.9,2.55,60.8,1.6,4.2,7.4,38.5,15.2,10.0,1998-10-26
18.8,10.5,8.3,0.4,68.8,2.8,6.2,9.0,57.4,14.3,10.0,1998-10-27
16.5,8.5,8.0,3.2,70.4,1.3,4.0,6.79,37.0,12.4,10.0,1998-10-28
19.5,9.2,10.3,2.8,73.4,1.5,6.5,8.47,60.7,14.1,10.0,1998-10-29
16.7,12.5,4.2,0.5,81.3,1.6,0.8,2.93,7.5,14.2,10.0,1998-10-30
19.8,7.5,12.3,4.410000000000001,69.4,3.0,1.1,4.46,10.3,13.8,10.0,1998-10-31
13.8,2.4,11.4,1.61,44.4,1.8,9.1,10.93,85.8,8.1,11.0,1998-11-01
14.1,5.8,8.3,12.0,72.5,1.6,2.0,3.65,18.9,8.9,11.0,1998-11-02
17.9,5.2,12.7,1.3299999999999998,63.8,1.6,8.8,10.45,83.0,10.9,11.0,1998-11-03
18.0,8.5,9.5,2.31,58.3,2.5,5.7,8.85,54.3,12.4,11.0,1998-11-04
18.5,4.1,14.4,2.56,51.0,1.2,8.8,10.66,83.8,11.4,11.0,1998-11-05
18.9,9.8,9.1,2.29,61.8,1.8,6.5,8.71,61.9,13.8,11.0,1998-11-06
17.6,9.4,8.2,4.65,64.4,2.1,4.6,6.69,44.2,12.6,11.0,1998-11-07
16.9,6.3,10.6,0.5,72.8,3.3,5.9,8.04,56.7,12.6,11.0,1998-11-08
15.0,4.1,10.9,1.6200000000000003,49.0,4.2,9.0,10.59,86.5,8.1,11.0,1998-11-09
10.3,1.5,8.8,0.6100000000000001,45.6,2.4,8.8,10.5,85.4,5.9,11.0,1998-11-10
16.7,5.8,10.9,2.19,52.8,2.6,6.1,7.18,59.2,10.0,11.0,1998-11-11
16.1,3.0,13.1,2.0300000000000002,47.1,1.3,8.3,9.02,80.6,10.0,11.0,1998-11-12
18.1,11.6,6.5,8.84,76.6,2.8,0.8,3.03,7.8,14.9,11.0,1998-11-13
20.5,15.1,5.4,4.7299999999999995,80.3,2.3,1.5,4.18,14.7,17.0,11.0,1998-11-14
19.2,12.5,6.7,11.3,80.1,2.0,1.8,2.88,17.6,16.1,11.0,1998-11-15
17.3,9.7,7.6,4.7,85.0,2.2,0.0,1.11,0.0,14.1,11.0,1998-11-16
9.7,-2.0,11.7,0.0,50.3,5.1,6.4,7.04,63.4,2.1,11.0,1998-11-17
0.7,-5.3,6.0,0.43,47.3,3.3,8.8,9.58,87.1,-3.0,11.0,1998-11-18
4.0,-6.8,10.8,1.6,57.8,1.6,4.7,6.35,46.5,-1.5,11.0,1998-11-19
2.1,-4.8,6.9,0.13999999999999999,45.5,1.9,7.8,7.85,78.0,-1.3,11.0,1998-11-20
3.6,-2.2,5.8,1.6,53.9,2.2,6.8,7.2,68.0,0.7,11.0,1998-11-21
5.3,-0.9,6.2,0.9,65.3,2.3,6.2,7.85,62.0,1.7,11.0,1998-11-22
3.5,0.2,3.3,1.4,76.9,1.8,0.0,2.18,0.0,1.9,11.0,1998-11-23
5.5,0.2,5.3,0.8,72.3,2.8,4.9,6.75,49.5,2.4,11.0,1998-11-24
7.8,-2.5,10.3,0.9799999999999999,52.8,1.5,7.0,7.32,70.7,2.1,11.0,1998-11-25
12.1,1.0,11.1,0.26,50.1,1.4,7.2,7.12,72.7,6.3,11.0,1998-11-26
9.3,4.2,5.1,3.4,74.3,2.0,0.4,3.58,4.0,6.7,11.0,1998-11-27
8.3,0.6,7.7,3.0500000000000003,67.5,2.0,7.8,7.3,79.6,3.7,11.0,1998-11-28
10.0,-0.1,10.1,0.6900000000000001,66.6,1.2,6.3,6.52,64.3,4.1,11.0,1998-11-29
14.4,1.8,12.6,1.5699999999999998,54.0,1.4,5.5,6.55,56.1,7.4,11.0,1998-11-30
8.0,2.9,5.1,0.0,75.4,2.5,0.0,2.11,0.0,6.1,12.0,1998-12-01
4.6,-0.6,5.2,2.58,74.0,3.1,1.5,4.12,15.3,1.3,12.0,1998-12-02
3.5,-2.7,6.2,0.8800000000000001,52.4,2.7,6.3,7.08,64.9,-0.3,12.0,1998-12-03
5.4,-4.8,10.2,0.71,46.0,1.3,7.1,6.72,73.2,0.4,12.0,1998-12-04
5.0,-1.4,6.4,0.0,62.4,2.1,2.3,4.81,23.7,1.9,12.0,1998-12-05
8.2,-2.8,11.0,0.8100000000000002,69.8,1.3,5.8,6.65,59.8,2.2,12.0,1998-12-06
6.7,-0.2,6.9,0.9,68.5,3.2,2.7,3.77,27.8,3.3,12.0,1998-12-07
0.6,-4.8,5.4,0.51,54.6,3.4,8.1,7.31,83.5,-2.4,12.0,1998-12-08
0.0,-5.3,5.3,0.26,44.8,2.8,7.7,7.87,80.2,-3.1,12.0,1998-12-09
3.9,-8.1,12.0,0.0,62.3,2.0,7.6,6.83,79.2,-1.4,12.0,1998-12-10
3.1,-3.6,6.7,2.7,52.3,3.1,8.2,8.07,85.4,-1.4,12.0,1998-12-11
4.8,-6.2,11.0,1.04,61.5,1.6,7.6,6.92,79.2,-0.4,12.0,1998-12-12
9.8,1.0,8.8,0.0,74.6,1.8,2.1,3.92,21.9,4.8,12.0,1998-12-13
9.5,1.3,8.2,3.97,73.9,2.5,1.7,3.69,17.7,4.4,12.0,1998-12-14
8.0,-1.1,9.1,0.8800000000000001,57.4,2.6,5.6,6.04,58.3,3.9,12.0,1998-12-15
11.0,3.4,7.6,2.3099999999999996,66.4,2.5,7.7,6.59,80.2,7.1,12.0,1998-12-16
11.8,1.9,9.9,1.35,69.6,1.1,7.1,6.48,74.0,6.0,12.0,1998-12-17
12.9,1.9,11.0,3.1,61.5,1.9,7.5,6.64,78.1,7.5,12.0,1998-12-18
11.2,1.0,10.2,0.45,54.9,3.2,5.4,6.12,56.3,7.1,12.0,1998-12-19
6.8,-1.7,8.5,0.16,38.6,1.5,8.3,7.3,86.5,2.1,12.0,1998-12-20
10.6,-1.0,11.6,0.62,42.0,1.4,7.4,6.72,77.1,4.4,12.0,1998-12-21
9.2,3.5,5.7,0.31,59.3,2.0,5.1,5.52,53.1,5.7,12.0,1998-12-22
7.0,-0.8,7.8,0.9,64.4,2.5,7.8,6.96,81.3,2.8,12.0,1998-12-23
7.8,-2.2,10.0,1.24,60.3,1.6,7.1,6.06,74.0,2.4,12.0,1998-12-24
6.9,-1.7,8.6,1.0,69.8,1.6,6.1,5.71,63.5,2.5,12.0,1998-12-25
6.7,-2.2,8.9,0.8,71.8,1.3,6.3,5.86,65.6,2.3,12.0,1998-12-26
8.0,-0.8,8.8,0.96,54.5,1.4,7.7,7.36,80.2,3.1,12.0,1998-12-27
9.0,-2.2,11.2,0.1,51.6,1.3,7.2,6.2,75.0,3.7,12.0,1998-12-28
5.7,-4.4,10.1,1.69,55.0,3.7,8.0,7.66,83.3,1.0,12.0,1998-12-29
-1.0,-6.6,5.6,0.5599999999999999,45.9,2.0,4.1,5.61,42.7,-3.8,12.0,1998-12-30
1.3,-6.0,7.3,0.13,46.4,2.4,8.5,7.85,88.5,-2.7,12.0,1998-12-31
3.5,-6.9,10.4,0.16,58.5,1.6,7.2,7.08,75.0,-1.5,1.0,1999-01-01
6.6,-0.5,7.1,0.1,77.0,1.6,5.8,4.98,60.4,2.7,1.0,1999-01-02
8.6,-2.8,11.4,0.53,59.0,1.2,7.8,7.37,81.3,1.9,1.0,1999-01-03
9.2,-3.0,12.2,0.5,54.1,1.2,7.7,7.16,80.2,2.5,1.0,1999-01-04
8.1,-1.9,10.0,0.82,65.5,1.2,2.1,4.42,21.6,3.6,1.0,1999-01-05
5.9,-0.5,6.4,1.8,74.6,2.2,0.0,0.99,0.0,3.3,1.0,1999-01-06
-0.5,-8.6,8.1,0.22000000000000003,40.4,5.2,8.6,8.9,88.7,-6.0,1.0,1999-01-07
-5.6,-11.0,5.4,0.15,45.3,4.4,7.6,8.44,78.4,-9.1,1.0,1999-01-08
-5.4,-12.2,6.8,0.23000000000000004,43.3,4.2,8.3,8.57,85.6,-9.3,1.0,1999-01-09
-2.3,-10.8,8.5,0.19,37.1,4.0,8.5,8.87,87.6,-6.7,1.0,1999-01-10
-2.1,-9.1,7.0,0.36,48.1,2.8,8.3,8.52,84.7,-6.3,1.0,1999-01-11
-1.5,-8.9,7.4,0.16,55.8,2.3,8.0,8.4,81.6,-5.6,1.0,1999-01-12
